# Wohnung Kauf from immoscout24.de on 2020-06-22
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
117863205,2020.06.22,2020-04-30T10:32:10.000+02:00,Kauf,Wohnung,"Ellenerbrok-Schevemoor, Bremen",Bremen,28325,Ellenerbrok-Schevemoor,,,"Ellenerbrok-Schevemoor: 2-Zimmer-WHG, 6.OG m. Blick ins Grüne, Aufzug, Loggia, Kellerraum u. Stellpl",2,64,ihre-immobilie.info,YES,true,true,false,115000,false,false,001.15626308,117863205,https://www.immobilienscout24.de/expose/117863205,"5,95% auf den Kaufpreis inkl. MwSt.",,1968,Gepflegt,,Bremen,1796.875
116808205,2020.06.22,2020-03-20T13:21:46.000+01:00,Kauf,Wohnung,"Kirchhuchting, Bremen",Bremen,28259,Kirchhuchting,,, Attraktive 3 Zimmer Wohnung mit guter Raumaufteilung,3,66,IAD Immobilien Agentur Deutschland GmbH,YES,true,true,false,120000,false,false,002.01000737621,116808205,https://www.immobilienscout24.de/expose/116808205,"5,95 % Käuferprovision inkl. 19 % MwSt",280 €,1966,,,Bremen,1818.1818181818182
114759319,2020.06.22,2019-12-04T13:12:52.000+01:00,Kauf,Wohnung,"Buntentor, Bremen",Bremen,28201,Buntentor,,,"Bremen: Geräumige 6-Zimmer-Wohnung mit Dachterrasse in Bremen-Buntentor, Obj. 4960",6,140,Mayer & Dau Immobilien  GmbH,YES,true,true,false,255000,false,false,001.413532,114759319,https://www.immobilienscout24.de/expose/114759319,"5,95% inkl. MwSt.",,1927,,,Bremen,1821.4285714285713
118368850,2020.06.22,2020-05-14T21:18:34.000+02:00,Kauf,Wohnung,"Mittelshuchting, Bremen",Bremen,28259,Mittelshuchting,,,Huchting /  Erstbezug nach Modernisierung - Helle 3-Zimmer-Wohnung mit schöner Sonnenloggia ,3,65,HBI-Immobilienvertriebs GmbH,YES,true,false,false,119000,false,true,002.01009289428,118368850,https://www.immobilienscout24.de/expose/118368850,"5,95% des Kaufpreises inkl. MwSt.",297 €,1961,,,Bremen,1830.7692307692307
119375877,2020.06.22,2020-06-09T12:55:15.000+02:00,Kauf,Wohnung,"Vegesack, Bremen",Bremen,28757,Vegesack,,,PURNHAGEN-IMMOBILIEN -  Schöne Eigentumswohnung in gepflegter Wohnanlage,2,65,Uwe Purnhagen Immobilien,YES,true,true,true,120000,false,true,001.12352475,119375877,https://www.immobilienscout24.de/expose/119375877,"7,14 % vom notariellen Kaufpreis inkl. gesetzl. MwSt., zahlbar durch den Käufer.",,1967,Gepflegt,,Bremen,1846.1538461538462
119842826,2020.06.22,2020-06-20T16:55:35.000+02:00,Kauf,Wohnung,"Violenstrasse 17, Altstadt, Bremen",Bremen,28195,Altstadt,53.07542,8.81171,Wohnen + Arbeiten / Mehrgenerationenwohnen / Praxis / Kanzlei / Büroetage 530 m² + 2 PKW-Stellplätze,11,530,Inseriert auf ohne-makler.net,NO,true,true,false,990000,false,true,001.5394580,119842826,https://www.immobilienscout24.de/expose/119842826,Nein,1.300 €,1978,Vollständig renoviert,,Bremen,1867.9245283018868
116913242,2020.06.22,2020-03-26T20:44:46.000+01:00,Kauf,Wohnung,"Sodenmatt, Bremen",Bremen,28259,Sodenmatt,,,Bremen - Sodenmatt • Moderne 3-Zimmerwohnung in ansprechender Lage,3,66.48,Breitenbach Immobilien,YES,true,false,false,125000,false,false,002.01008471251,116913242,https://www.immobilienscout24.de/expose/116913242,"5,95 % inkl. 19% MwSt. (Käuferprovision)",193 €,1962,Gepflegt,,Bremen,1880.2647412755714
117649754,2020.06.22,2020-04-24T10:40:23.000+02:00,Kauf,Wohnung,"Gröpelingen, Bremen",Bremen,28237,Gröpelingen,,,"Schöne 2-Zimmer-Eigentumswohnung mit Fahrstuhl, tollem Weitblick, großer Loggia und kl. Balkon",2,68,Sparkasse Immobilien Bremen GmbH,YES,true,true,false,129000,false,true,001.12915893,117649754,https://www.immobilienscout24.de/expose/117649754,"5,95 % inkl. ges. MwSt.",,unbekannt,Gepflegt,,Bremen,1897.0588235294117
116462653,2020.06.22,2020-05-10T15:20:13.000+02:00,Kauf,Wohnung,"Sebaldsbrück, Bremen",Bremen,28329,Sebaldsbrück,,,"* SEBALDSBRÜCK, NÄHE RENNPLATZ & DAIMLER l Gepflegte 3- Zi. DG-Wohnung in ruhiger Lage",3,75,FAIR IMMOBILIEN,YES,true,true,true,142500,false,false,001.7377582,116462653,https://www.immobilienscout24.de/expose/116462653,"5,95 % inkl. gesetzl. MwSt.","254,23 €",1974,Renovierungsbedürftig,,Bremen,1900.0
117870342,2020.06.22,2020-04-30T12:25:24.000+02:00,Kauf,Wohnung,"St. Magnus, Bremen",Bremen,28759,St. Magnus,,,"Exklusive, vielseitig nutzbare Eigentumswohnung direkt am Knoops Park",6,170,Robert C. Spies KG,YES,true,true,false,325000,false,true,001.614021,117870342,https://www.immobilienscout24.de/expose/117870342,"5,95% des Kaufpreises",770 €,1971,Gepflegt,,Bremen,1911.764705882353
117204264,2020.06.22,2020-04-11T11:00:08.000+02:00,Kauf,Wohnung,"Neue Vahr Südost, Bremen",Bremen,28327,Neue Vahr Südost,,,VERKAUFT!! Top-Wohnung nähe Daimler,3,82,Rosenbusch Immobilien,YES,true,false,false,159000,false,true,001.15380283,117204264,https://www.immobilienscout24.de/expose/117204264,"Käuferprovision: 5,95 % inkl. 19 % MwSt. vom beurkundeten Kaufpreis.",258 €,1957,Gepflegt,,Bremen,1939.0243902439024
119511195,2020.06.22,2020-06-12T18:42:28.000+02:00,Kauf,Wohnung,"Bi`n Tegelplatz 3, Arbergen, Bremen",Bremen,28307,Arbergen,53.03728,8.91872,Helle 3 Zimmer Maisonettewohnung im Herzen Arbergens,3,82,Andrea Gross Immobilien,YES,true,true,true,159000,false,false,009.7fc5b469-c19b-43b0-a0d5-094573dc2e85,119511195,https://www.immobilienscout24.de/expose/119511195,"5,95%",136 €,1989,Gepflegt,,Bremen,1939.0243902439024
116647259,2020.06.22,2020-03-12T15:27:36.000+01:00,Kauf,Wohnung,"Rablinghausen, Bremen",Bremen,28197,Rablinghausen,,,Rablinghausen - nah am Weserstrand,4,82,Immobilien Erika Schläfereit,YES,true,true,true,159000,false,true,001.458622,116647259,https://www.immobilienscout24.de/expose/116647259,"5,95 % incl. MwSt.",,1972,Renovierungsbedürftig,,Bremen,1939.0243902439024
117374548,2020.06.22,2020-05-18T18:23:17.000+02:00,Kauf,Wohnung,"Tessiner Str. 28, Ellenerbrok-Schevemoor, Bremen",Bremen,28325,Ellenerbrok-Schevemoor,53.06645,8.94707,"Gepflegte 3,5-Zimmer-Wohnung mit Balkon und Einbauküche in Bremen",3.5,78.86,,NO,true,true,false,153000,true,true,009.b1ebe04e-f666-4848-b886-198f72d9f001,117374548,https://www.immobilienscout24.de/expose/117374548,Nein,,1964,Gepflegt,,Bremen,1940.1470961197058
118447283,2020.06.22,2020-05-27T17:10:28.000+02:00,Kauf,Wohnung,"Graubündenerstrasse 43, Ellenerbrok-Schevemoor, Bremen",Bremen,28325,Ellenerbrok-Schevemoor,53.06925,8.94779,3 Zimmer Wohnung - Graubündenerstrasse,3,67,MW Immobilien Bremen,YES,true,false,false,130000,false,true,009.d3b4825c-8cfe-4d99-af96-d22aad99580b,118447283,https://www.immobilienscout24.de/expose/118447283,2,189 €,1965,Gepflegt,,Bremen,1940.2985074626865
119838040,2020.06.22,2020-06-20T13:43:53.000+02:00,Kauf,Wohnung,"Kirchhuchting, Bremen",Bremen,28259,Kirchhuchting,,,Bremen - Kirchhuchting • Schöne 3 Zimmerwohnung im 1.Obergeschoss mit Loggia,3,81.74,Breitenbach Immobilien,YES,true,false,false,159000,false,false,002.01008471251,119838040,https://www.immobilienscout24.de/expose/119838040,"5,95 % inkl. 19% MwSt. (Käuferprovision)",229 €,1964,Gepflegt,,Bremen,1945.1920724247616
114920997,2020.06.22,2019-12-15T13:50:24.000+01:00,Kauf,Wohnung,"Tenever, Bremen",Bremen,28325,Tenever,,,Kapitalanlage  2 Zimmer ETW im Hochparterre mit PKW Stellplatz ,2,50.53,Bremobilien GmbH,YES,true,true,false,99000,false,true,009.92be3a2f-a38b-49bf-a2d4-fa632fc57eb7,114920997,https://www.immobilienscout24.de/expose/114920997,"5,95% des Kaufpreises inkl. MwSt.",219 €,1972,Gepflegt,,Bremen,1959.2321393231744
119912368,2020.06.22,2020-06-22T14:39:41.113+02:00,Kauf,Wohnung,"Rostockerstr. 80, Ohlenhof, Bremen",Bremen,28239,Ohlenhof,53.12313,8.75594,"Attraktive, gepflegte 2,5-Zimmer-DG-Wohnung zum Kauf in Bremen",1.5,58,,NO,false,false,false,115000,true,false,009.0787a673-9aba-47d6-81ca-5ada8d6d6b50,119912368,https://www.immobilienscout24.de/expose/119912368,Nein,95 €,unbekannt,Gepflegt,,Bremen,1982.7586206896551
117511117,2020.06.22,2020-04-20T13:20:12.000+02:00,Kauf,Wohnung,"Neue Vahr Südost, Bremen",Bremen,28327,Neue Vahr Südost,,,Elegante Eigentumswohnung in guter Lage!,3,70,Postbank Immobilien GmbH - FG Bremen,YES,false,false,false,139000,false,true,002.01009411152,117511117,https://www.immobilienscout24.de/expose/117511117,"7,14 % inkl. ges. MwSt.",161 €,1960,Gepflegt,,Bremen,1985.7142857142858
118230646,2020.06.22,2020-05-11T10:38:58.000+02:00,Kauf,Wohnung,"St. Magnus, Bremen",Bremen,28717,St. Magnus,,,2-Zimmer-ETW mit Fahrstuhl und Tiefgarage,2,70,ENGEL & VÖLKERS BREMEN Lizenzpartner: Thorsten W. Michels Immobilien GmbH,YES,true,true,false,139000,false,false,001.261171,118230646,https://www.immobilienscout24.de/expose/118230646,5.95 %,"235,50 €",1975,Gepflegt,,Bremen,1985.7142857142858
115064400,2020.06.22,2019-12-27T15:41:15.000+01:00,Kauf,Wohnung,"Hemelingen, Bremen",Bremen,28309,Hemelingen,,,RARITÄT! 2 Erdgeschosswohnung - mit PKW Stellplätzen,4,129,ImmoSky Deutschland GmbH,YES,false,false,false,260000,false,false,001.4338188,115064400,https://www.immobilienscout24.de/expose/115064400,4%,,1996,,,Bremen,2015.5038759689924
117788073,2020.06.22,2020-04-28T08:46:56.000+02:00,Kauf,Wohnung,"Kirchhuchting, Bremen",Bremen,28259,Kirchhuchting,,,Sehr gepflegte und gemütliche 3-Zimmerwohnung in ruhiger Lage,3,72,Segelken Immobilien e.K.,YES,true,true,true,146000,false,true,001.15297965,117788073,https://www.immobilienscout24.de/expose/117788073,"5,95 % vom notariellen Kaufpreis inkl. der gesetzlichen MwSt.",204 €,1966,Gepflegt,,Bremen,2027.7777777777778
116204580,2020.06.22,2020-02-27T14:31:40.000+01:00,Kauf,Wohnung,"Hemelingen, Bremen",Bremen,28309,Hemelingen,,,- BARRIEREFREI - ERDGESCHOSS - EIGENER PKW STELLPLATZ -,2,66,ImmoSky Deutschland GmbH,YES,false,false,false,135000,false,false,001.4338188,116204580,https://www.immobilienscout24.de/expose/116204580,4%,,1996,,,Bremen,2045.4545454545455
116204577,2020.06.22,2020-02-27T14:31:33.000+01:00,Kauf,Wohnung,"Hemelingen, Bremen",Bremen,28309,Hemelingen,,,JETZT ZUSCHLAGEN!  Reduzierte Maklercourtage!,2,63,ImmoSky Deutschland GmbH,YES,false,false,false,130000,false,false,001.4338188,116204577,https://www.immobilienscout24.de/expose/116204577,4%,,1996,,,Bremen,2063.4920634920636
114688467,2020.06.22,2019-11-29T14:37:07.000+01:00,Kauf,Wohnung,"Vegesack, Bremen",Bremen,28757,Vegesack,,,Unmittelbar am Vegesacker Zentrum und dem Stadtgarten wohnen,3,71,Robert C. Spies KG,YES,false,true,true,147000,false,true,001.614021,114688467,https://www.immobilienscout24.de/expose/114688467,"5,95% des Kaufpreises",202 €,1936,,,Bremen,2070.4225352112676
118830832,2020.06.22,2020-05-27T11:41:46.000+02:00,Kauf,Wohnung,"Neue Vahr Südost, Bremen",Bremen,28327,Neue Vahr Südost,,,Für Anleger oder Selbstnutzer TOP 2 Zi. Whg. mit Weitblick,2,55.47,HB-HB-Immobilien,YES,false,true,false,115000,false,true,001.248335,118830832,https://www.immobilienscout24.de/expose/118830832,"5,95% (inkl. 19% MwSt.)",212 €,1957,Gepflegt,,Bremen,2073.192716783847
118867372,2020.06.22,2020-05-28T10:35:45.000+02:00,Kauf,Wohnung,"Neue Vahr Südost, Bremen",Bremen,28327,Neue Vahr Südost,,,RESERVIERT! Top gepflegte Eigentumswohnung im Hochparterre in Bremen - Neue Vahr Südwest,3,62,Immobilienbörse Nordwest GbR,YES,false,false,false,129000,false,true,002.01007091092,118867372,https://www.immobilienscout24.de/expose/118867372,"5,95% des Kaufpreises inkl. MwSt.",197 €,1957,,,Bremen,2080.6451612903224
116122668,2020.06.22,2020-02-24T14:18:09.000+01:00,Kauf,Wohnung,"St. Magnus, Bremen",Bremen,28759,St. Magnus,,,4 Zimmer mit tollem Balkon in rückwärtiger Wohnlage,4,95,Robert C. Spies KG,YES,true,true,false,198000,false,true,001.614021,116122668,https://www.immobilienscout24.de/expose/116122668,"5,95%",,1978,,,Bremen,2084.2105263157896
116200176,2020.06.22,2020-02-27T11:40:58.000+01:00,Kauf,Wohnung,"Neue Vahr Nord, Bremen",Bremen,28329,Neue Vahr Nord,,,"Schöne,ruhige Erste Etage-Wohnung mit 4 Zimmern zwischen Rhododendron-Park und Vahrer See",4,95.4,Sparkasse Immobilien Bremen GmbH,YES,true,true,true,199000,false,true,001.12915893,116200176,https://www.immobilienscout24.de/expose/116200176,"5,95 % inkl. ges. MwSt.",,1961,,,Bremen,2085.9538784067086
118796576,2020.06.22,2020-05-26T15:04:52.000+02:00,Kauf,Wohnung,"Gartenstadt Vahr, Bremen",Bremen,28329,Gartenstadt Vahr,,,2 Zimmer Wohnung in bester Lage.,2,68.69,Cordes & Bruns Immobilien OHG,YES,true,false,false,145000,false,false,001.216567,118796576,https://www.immobilienscout24.de/expose/118796576,"5,95% des Kaufpreises",407 €,1970,Gepflegt,,Bremen,2110.933178046295
102812442,2020.06.22,2018-03-23T16:34:49.000+01:00,Kauf,Wohnung,"Gröpelingen, Bremen",Bremen,28237,Gröpelingen,,,Sonnige voll möblierte 3-Zi.-Wohnung,3,71,,NO,true,true,true,149990,true,true,009.0dccc4c6-4029-4836-9531-3bfd299e8fb3,102812442,https://www.immobilienscout24.de/expose/102812442,Nein,279 €,1971,Modernisiert,,Bremen,2112.5352112676055
119161003,2020.06.22,2020-06-04T12:28:48.000+02:00,Kauf,Wohnung,"Homfelder Straße 23, Ellenerbrok-Schevemoor, Bremen",Bremen,28325,Ellenerbrok-Schevemoor,53.07372,8.94095,Gepflegte 3-Zimmer-Wohnung mit Balkon in Bremen,3,70.9,,NO,true,false,false,150000,true,false,009.cec59570-f05c-4bf4-af8e-69b69fbc7f11,119161003,https://www.immobilienscout24.de/expose/119161003,Nein,313 €,1971,Gepflegt,,Bremen,2115.655853314527
119757003,2020.06.22,2020-06-18T13:57:14.000+02:00,Kauf,Wohnung,"Kattenturm, Bremen",Bremen,28277,Kattenturm,,,Geräumige Eigentumswohnung mit 3 Zimmern und 2 Balkonen in ruhiger Lage und Nähe zum KLDW,3,75,Homeday GmbH,YES,true,false,false,159000,false,false,009.1111dc90-5c18-412c-99eb-ca2047caf30d,119757003,https://www.immobilienscout24.de/expose/119757003,"4,75% vom Kaufpreis inkl. 19% MwSt.",307 €,1980,Gepflegt,,Bremen,2120.0
119898184,2020.06.22,2020-06-22T07:21:14.000+02:00,Kauf,Wohnung,"Weizenfurt 53, St. Magnus, Bremen",Bremen,28759,St. Magnus,53.16562,8.66359,St. Magnus: 3-Zimmer-ETW mit sonnigem Balkon und Zimmer im DG,3,74.79,Vonovia SE-Selbstständiger Vertriebspartner,NO,true,false,false,159700,false,false,002.01008673039,119898184,https://www.immobilienscout24.de/expose/119898184,Nein,185 €,1959,,,Bremen,2135.3122075143733
115948404,2020.06.22,2020-02-18T12:05:45.000+01:00,Kauf,Wohnung,"Ellenerbrok-Schevemoor, Bremen",Bremen,28325,Ellenerbrok-Schevemoor,,,Gut geschnittene 3-Zimmer-Eigentumswohnung mit Balkon in Bremen - Ellenerbrok-Schevemoor,3,67,PlanetHome Group GmbH,YES,true,true,false,144000,false,true,001.76007,115948404,https://www.immobilienscout24.de/expose/115948404,"3,86% des Kaufpreises inkl. MwSt.",138 €,1963,Gepflegt,,Bremen,2149.2537313432836
116140353,2020.06.22,2020-02-25T10:53:29.000+01:00,Kauf,Wohnung,"Gartenstadt Vahr, Bremen",Bremen,28329,Gartenstadt Vahr,,,ZWEI-ZIMMER-EIGENTUMSWOHNUNG IN BREMEN-VAHR,2,65,Immobilien Jung e.K.,YES,true,false,false,140000,false,false,001.317946,116140353,https://www.immobilienscout24.de/expose/116140353,"5,95 % Käuferprovision (inkl. 19 % MwSt.)",,1975,,,Bremen,2153.846153846154
116365469,2020.06.22,2020-03-03T15:10:06.000+01:00,Kauf,Wohnung,"Westend, Bremen",Bremen,28217,Westend,,,"Bremen - Westend | 3-Zimmer Wohnung
nahe Bremen City",3,78,Wellmann Immobilien GmbH & Co. KG,YES,true,true,true,169000,false,false,001.15710810,116365469,https://www.immobilienscout24.de/expose/116365469,"5,95 % inkl. 19% MwSt. (Käuferprovision)",245 €,1972,Modernisiert,,Bremen,2166.6666666666665
118495153,2020.06.22,2020-05-18T15:48:29.000+02:00,Kauf,Wohnung,"Mahndorf, Bremen",Bremen,28307,Mahndorf,,,"Arbergen / Sanierte 3,5-Zimmer-Wohnung mit Loggia und Stellplatz ",3.5,76,HBI-Immobilienvertriebs GmbH,YES,true,false,false,165000,false,false,002.01009289428,118495153,https://www.immobilienscout24.de/expose/118495153,"5,95% des Kaufpreises inkl. MwSt.",326 €,1970,Erstbezug nach Sanierung,,Bremen,2171.0526315789475
117982413,2020.06.22,2020-05-03T22:01:53.000+02:00,Kauf,Wohnung,"Hastedt, Bremen",Bremen,28207,Hastedt,,,Bremen - Hastedt • 2-Zimmer Erdgeschosswohnung in zentraler Lage,2,50.62,Breitenbach Immobilien,YES,false,false,false,110000,false,false,002.01008471251,117982413,https://www.immobilienscout24.de/expose/117982413,"5,95 % inkl. 19% MwSt. (Käuferprovision)","206,05 €",1957,Gepflegt,,Bremen,2173.054128802845
119650679,2020.06.22,2020-06-16T04:47:10.000+02:00,Kauf,Wohnung,"Blockdiek, Bremen",Bremen,28327,Blockdiek,,,"ANSEHEN, EINZIEHEN, WOHLFÜHLEN!",3,73,Betterhomes Deutschland GmbH,YES,true,true,false,159000,false,false,002.01006382082,119650679,https://www.immobilienscout24.de/expose/119650679,5.95% inkl. MwSt.,,,,,Bremen,2178.082191780822
118282538,2020.06.22,2020-05-12T15:58:15.000+02:00,Kauf,Wohnung,"Riensberg, Bremen",Bremen,28213,Riensberg,,,Schwachhausen / Helle 3-Zimmer-Wohnung mit Sonnenbalkon ,3,80,HBI-Immobilienvertriebs GmbH,YES,true,false,false,175000,false,true,002.01009289428,118282538,https://www.immobilienscout24.de/expose/118282538,"5,95% des Kaufpreises inkl. MwSt.",264 €,1963,,,Bremen,2187.5
116418756,2020.06.22,2020-03-05T12:29:25.000+01:00,Kauf,Wohnung,"Vegesack, Bremen",Bremen,28757,Vegesack,,,PURNHAGEN-IMMOBILIEN -  2-Zimmer-Maisonette-Wohnung im Herzen von Bremen-Vegesack!,2,63,Uwe Purnhagen Immobilien,YES,true,true,true,139000,false,true,001.12352475,116418756,https://www.immobilienscout24.de/expose/116418756,"5,95 % vom notariellen Kaufpreis inkl. gesetzl. MwSt., zahlbar durch den Käufer.",190 €,1992,Gepflegt,,Bremen,2206.3492063492063
117669229,2020.06.22,2020-04-24T17:28:24.000+02:00,Kauf,Wohnung,"Ellener Feld, Bremen",Bremen,28327,Ellener Feld,,,3-Zimmer-Eigentumswohnung mit Balkon,3,60.5,Frank Hoffmann Immobilien GmbH & Co. KG Immobilienshop Hamburg-Ost,YES,true,true,false,134000,false,false,002.01008150657,117669229,https://www.immobilienscout24.de/expose/117669229,"6,25 % v. netto-VK-Preis (incl. MwSt.)",292 €,1957,,,Bremen,2214.876033057851
119795437,2020.06.22,2020-06-19T11:20:50.000+02:00,Kauf,Wohnung,"Walle, Bremen",Bremen,28219,Walle,,,3-Zimmer-Wohnung im Hochparterre ,3,58.2,Sparkasse Immobilien Bremen GmbH,YES,false,false,false,129000,false,false,001.12915893,119795437,https://www.immobilienscout24.de/expose/119795437,"5,95 % inkl. ges. MwSt.",,1956,,,Bremen,2216.4948453608245
